20120702|299693.64|0|0|1.0000
20120703|302545.64|0|0|1.0000
20120704|302228.24|0|0|1.0000
20120705|298518.14|0|0|1.0000
20120706|292872.89|0|0|1.0000
20120709|291858.59|0|0|1.0000
20120710|294142.79|0|0|1.0000
20120711|294841.19|0|0|1.0000
20120712|293288.69|0|0|1.0000
20120713|299487.44|0|0|1.0000
20120716|299875.34|0|0|1.0000
20120717|300411.74|0|0|1.0000
20120718|305216.84|0|0|1.0000
20120719|308545.49|0|0|1.0000
20120720|302768.84|0|0|1.0000
20120723|293287.79|0|0|1.0000
20120724|291986.39|0|0|1.0000
20120725|292711.34|0|0|1.0000
20120726|300651.14|0|0|1.0000
20120727|305440.94|0|0|1.0000
20120730|309250.64|0|0|1.0000
20120731|309169.64|0|0|1.0000
20120801|308368.64|0|0|1.0000
20120802|301691.99|0|0|1.0000
20120803|313372.64|0|0|1.0000
20120806|315760.34|0|0|1.0000
20120807|318240.71|0|0|1.0000
20120808|316858.87|0|0|1.0000
20120809|318556.27|0|0|1.0000
20120810|316615.99|0|0|1.0000
20120813|315768.67|0|0|1.0000
20120814|317963.79|0|0|1.0000
20120815|317865.35|0|0|1.0000
20120816|320744.03|0|0|1.0000
20120817|321469.91|0|0|1.0000
20120820|320752.31|0|0|1.0000
20120821|323760.71|0|0|1.0000
20120822|319010.75|0|0|1.0000
20120823|316334.47|0|0|1.0000
20120824|316394.27|0|0|1.0000
20120827|319119.31|0|0|1.0000
20120828|316241.55|0|0|1.0000
20120829|315983.51|0|0|1.0000
20120830|310804.91|0|0|1.0000
20120831|314193.41|0|0|1.0000
20120903|316175.21|0|0|1.0000
20120904|312473.96|0|0|1.0000
20120905|313918.91|0|0|1.0000
20120906|323037.71|0|0|1.0000
20120907|325160.36|0|0|1.0000
20120910|325124.36|0|0|1.0000
20120911|329462.81|0|0|1.0000
20120912|330966.71|0|0|1.0000
20120913|329472.26|0|0|1.0000
20120914|334053.71|0|0|1.0000
20120917|333673.91|0|0|1.0000
20120918|331153.91|0|0|1.0000
20120919|333092.06|0|0|1.0000
20120920|333034.91|0|0|1.0000
20120921|335830.76|0|0|1.0000
20120924|334100.06|0|0|1.0000
20120925|334637.81|0|0|1.0000
20120926|327950.81|0|0|1.0000
20120927|328558.76|0|0|1.0000
20120928|325234.61|0|0|1.0000
20121001|330210.71|0|0|1.0000
20121002|329271.56|0|0|1.0000
20121003|330001.46|0|0|1.0000
20121004|329242.31|0|0|1.0000
20121005|333412.01|0|0|1.0000
20121008|328612.31|0|0|1.0000
20121009|326061.71|0|0|1.0000
20121010|324743.21|0|0|1.0000
20121011|328184.36|0|0|1.0000
20121012|325969.91|0|0|1.0000
20121015|327264.11|0|0|1.0000
20121016|332440.01|0|0|1.0000
20121017|333262.61|0|0|1.0000
20121018|335183.21|0|0|1.0000
20121019|332636.66|0|0|1.0000
20121022|330270.11|0|0|1.0000
20121023|323323.91|0|0|1.0000
20121024|324186.11|0|0|1.0000
20121025|324518.21|0|0|1.0000
20121026|325941.11|0|0|1.0000
20121029|324650.06|0|0|1.0000
20121030|328305.86|0|0|1.0000
20121031|327236.21|0|0|1.0000
20121101|330613.01|0|0|1.0000
20121102|331881.11|0|0|1.0000
20121105|330199.01|0|0|1.0000
20121106|332507.06|0|0|1.0000
20121107|325985.21|0|0|1.0000
20121108|324731.06|0|0|1.0000
20121109|322865.36|0|0|1.0000
20121112|323102.06|0|0|1.0000
20121113|323118.26|0|0|1.0000
20121114|320094.26|0|0|1.0000
20121115|317561.21|0|0|0.0000
20121116|317561.21|0|0|0.0000
20121119|317561.21|0|0|0.0000
20121120|317561.21|0|0|0.0000
20121121|317561.21|0|0|0.0000
20121122|317561.21|0|0|0.0000
20121123|317561.21|0|0|0.0000
20121126|317561.21|0|0|0.0000
20121127|317561.21|0|0|0.0000
20121128|317561.21|0|0|0.0000
20121129|317561.21|0|0|0.0000
20121130|317561.21|0|0|0.0000
20121203|317561.21|0|0|0.0000
20121204|317561.21|0|0|0.0000
20121205|316889.77|0|0|1.0000
20121206|317870.97|0|0|1.0000
20121207|318219.45|0|0|1.0000
20121210|318790.57|0|0|1.0000
20121211|321786.97|0|0|1.0000
20121212|321831.85|0|0|1.0000
20121213|321521.21|0|0|1.0000
20121214|320321.75|0|0|1.0000
20121217|320677.49|0|0|1.0000
20121218|322720.37|0|0|1.0000
20121219|323347.01|0|0|1.0000
20121220|323498.21|0|0|1.0000
20121221|321991.67|0|0|1.0000
20121227|322816.97|0|0|1.0000
20121228|320990.39|0|0|1.0000
20130102|327978.77|0|0|1.0000
20130103|327040.49|0|0|1.0000
20130104|327877.55|0|0|1.0000
20130107|326041.73|0|0|1.0000
20130108|324494.87|0|0|1.0000
20130109|325529.75|0|0|1.0000
20130110|325257.95|0|0|1.0000
20130111|325510.25|0|0|1.0000
20130114|325704.26|0|0|1.0000
20130115|324755.96|0|0|1.0000
20130116|325725.14|0|0|1.0000
20130117|328824.08|0|0|1.0000
20130118|328603.97|0|0|1.0000
20130121|330470.12|0|0|1.0000
20130122|328554.38|0|0|1.0000
20130123|327263.30|0|0|1.0000
20130124|329525.30|0|0|1.0000
