20120629|299658.30|0|0|1.0000
20120702|301308.66|0|0|1.0000
20120703|303843.36|0|0|1.0000
20120705|303846.42|0|0|1.0000
20120706|299889.84|0|0|1.0000
20120709|299322.72|0|0|1.0000
20120717|296558.06|0|0|1.0000
20120718|298534.93|0|0|1.0000
20120719|299344.34|0|0|1.0000
20120720|296338.89|0|0|1.0000
20120727|301397.16|0|0|1.0000
20120730|301251.77|0|0|1.0000
20120731|299954.11|0|0|1.0000
20120801|299047.05|0|0|1.0000
20120803|302486.50|0|0|1.0000
20120806|303189.58|0|0|1.0000
20120807|304734.62|0|0|1.0000
20120808|304923.41|0|0|1.0000
20120809|305992.34|0|0|1.0000
20120810|306216.56|0|0|1.0000
20120813|306384.22|0|0|1.0000
20120814|305824.68|0|0|1.0000
20120815|307233.63|0|0|1.0000
20120816|310411.09|0|0|1.0000
20120817|311845.29|0|0|1.0000
20120820|311806.91|0|0|1.0000
20120821|310902.96|0|0|1.0000
20120822|311550.37|0|0|1.0000
20120824|311158.49|0|0|1.0000
20120827|311501.89|0|0|1.0000
20120828|311900.84|0|0|1.0000
20120829|312309.89|0|0|1.0000
20120904|311690.76|0|0|1.0000
20120906|317826.51|0|0|1.0000
20120907|317888.12|0|0|1.0000
20120910|314615.72|0|0|1.0000
20120911|314667.23|0|0|1.0000
20120912|315655.01|0|0|1.0000
20120913|319848.53|0|0|1.0000
20120914|322688.65|0|0|1.0000
20120917|322155.37|0|0|1.0000
20120918|322067.50|0|0|1.0000
20120919|322554.32|0|0|1.0000
20120920|321881.66|0|0|1.0000
20120921|322285.66|0|0|1.0000
20121003|318494.46|0|0|1.0000
20121004|320774.25|0|0|1.0000
20121005|320671.32|0|0|1.0000
20121016|319355.13|0|0|1.0000
20121017|320666.94|0|0|1.0000
20121018|319885.11|0|0|1.0000
20121101|313369.86|0|0|1.0000
20121105|311107.59|0|0|1.0000
20121106|313545.06|0|0|1.0000
20121119|304456.56|0|0|1.0000
20121120|304395.63|0|0|1.0000
20121121|305422.11|0|0|1.0000
20121123|309613.31|0|0|1.0000
20121126|310646.03|0|0|1.0000
20121127|309711.07|0|0|1.0000
20121128|312206.03|0|0|1.0000
20121129|314312.03|0|0|1.0000
20121130|314125.87|0|0|1.0000
20121203|313289.71|0|0|1.0000
